app_name,review_text,rating,sentiment_label
AliExpress,"They have good deals. You need to go into your settings to change what notifications you be getting and how often. They have a really good deal for new customers. You only get to pick one deal though. If you take your time and choose wisely he won't regret it. Here's a tip. When you open an account, go to the ""Search Bar"" and search for things that you're interested in. Close it down and reopen it. This will save you time scrolling on the deal pages. When u click on sumthin it will show u more!",5,Positive
AliExpress,took well over a month to get here and wasn't even exactly what I ordered,1,Negative
AliExpress,they have good stuff but want too much for shipping tax,3,Neutral
AliExpress,I'm not getting my goods,5,Positive
AliExpress,"The ULTIMATE in transparency! You can speak/see live the seller. Knowing exactly where my money goes is paramount. Small B2B is refreshing and hopefully with the tariff reduction we, (humans living on planet earth)can (only wish) to actually make some money.",5,Positive
AliExpress,ITS LIKE TEMU WITH A DIFFERENT NAME 🤬 ITS A SCAM!!!!,1,Negative
AliExpress,"They just cancel your orders and there's isn't any information in the cancelation why. The other product was damaged, and not even in the packed showed. Third was was OK,so 2 out of 5. After the developer replied here I contacted their support, and I know English is my third language but I would still consider it at a decent level. They do not understand what I'm trying to write or the problem at all,doing everything to get out of their responsibility it feels like, probably under order to do so",2,Negative
AliExpress,I haven't received any of the packages and I haven't received my money back. It's a scam.,1,Negative
AliExpress,it doesn't even have things to exercise with.,1,Negative
AliExpress,so far they are ok check back later,3,Neutral
AliExpress,Useless now in Pakistan. They are charging double tax to the value of item. I'm going to uninstall it.,1,Negative
AliExpress,bad customer service no problem solution I ordered from temu and already received this platform allows scam sellers,1,Negative
AliExpress,"Since 2026 I have to return goods of a values below USD 1.0 that were sent wrong. Aliexpress pays return shipping, so prices will raise. Ofc I asked support on this more than once, but as always: Support is either AI or Morans (get a brain) and ""escalation teams"" just semd standard answers. I will switch to bnggd or tmu, with lower prices. They blocked me from playing games needed for their WorldTour game at 85% completion - all progress lost, and 20 escalated support tickets later: 0 progress.",1,Negative
AliExpress,I'm completely done with this app every time I order stuff off of here there's always a problem so yea I'm give AliExpress a bad name I rather oder from temu at least you get your packages in on time instead of wait almost a month to get it so yea as soon as I get my package in from AliExpress I'm deleting this app and I will never use this app again,1,Negative
AliExpress,Best shopping app Goods are delivered fast and accurate and they communicate well too I recommend this if u want to buy directly from China,5,Positive
AliExpress,very good. glorious app,5,Positive
AliExpress,"I live in Georgia and aliexpress is only letting me use the Russian version of the app. Georgia isn't Russia, never was and never will be. I used to use the global version of Aliexpress a few years ago, but everything has turned into a terrible experience now. I can't even log in",1,Negative
AliExpress,"a rubbish conglomerate that WILL NOT REFUND Any orders that YODEL decide to leave in an unsafe place and so go missing,even though in their own terms they refund if package is lost.ALREADY HAVE BEEN IN TOUCH WITH CUSTOMER SERVICE 18 TIMES + NUMEROUS APPEALS! YOU ARE NOT INTERESTED AND DENY REFUND EVERY TIME (IN RESPONSE TO YOUR REPLY)",1,Negative
AliExpress,I am prchase 5 time difrant prodect but all prodect is not good,1,Negative
AliExpress,good,5,Positive
AliExpress,"Возникли проблемы со входом, потом с данными в моем аккаунте, у меня пропала вся информация о покупках, и я не вижу трекинги. Служба поддержки активно отреагировала на мое обращение, потом начали давать бесполезные советы о чистке браузера, и как получить посылки в моем отделении. Трекинги и информация где и что купил утеряны, сказали что больше не могут ничего сделать. Теперь я не знаю дойдут ли оплаченные товары. Конечно же больше я не буду здесь покупать что-то дорогое.",2,Negative
AliExpress,Excellently,5,Positive
AliExpress,"what a scam! they will tell you things are delivered and when they were not. if you then utilize the chat to ask about it, you get some AI chatbot in China that does nothing for you. I'm out money now with no product to show for it!",1,Negative
AliExpress,"DEVS: LEARN HOW TO DO SIGN IN PROPERLY!!! the website tries to force any mobile browser user in to the app, and the app forces signings by different methods the whole time you are shopping. this causes your cart and price to update at random. Stop forcing people and your app might work properly.",1,Negative
AliExpress,Bad update. When searching for something and checking product then go back it take you to home page?! Even if you use the arrow to go back same thing happens takes you to home screen. Please fix this issue it's wasting time,1,Negative
AliExpress,"do not shop on this platform, orders never arrived and can't make a dispute to get a refund, complete scam.",1,Negative
AliExpress,great so far,5,Positive
AliExpress,they linked my X account with one of their twitter@aliexpress email when signing in so now i cannot change any of my settings because i do not get any notifications sent to my real email,1,Negative
AliExpress,"really buggy and slow app. customer service with agents feel like Ai or a bot, waiting for return after received an item that incorrectly advertised... sellers ignore you or deny their mistakes, they really changed my thoughts about Chinese people.. let's hope I get money back",3,Neutral
